name_model,code_model,docstring_model,nodoc_model,k,name_hits,code_hits,docstring_hits,nodoc_hits,total_methods
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,7,20,46,40,53,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,10,23,49,48,55,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,Alibaba-NLP/gte-large-en-v1.5,15,26,50,52,61,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,1,3,21,21,13,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,3,11,39,36,45,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,5,18,44,39,58,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,7,20,46,40,61,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,10,23,49,48,64,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-Embedding-v0,15,26,50,52,74,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,1,3,21,21,17,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,3,11,39,36,46,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,5,18,44,39,55,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,7,20,46,40,60,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,10,23,49,48,66,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,avsolatorio/GIST-large-Embedding-v0,15,26,50,52,74,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,1,3,21,21,14,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,3,11,39,36,39,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,5,18,44,39,52,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,7,20,46,40,58,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,10,23,49,48,61,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,ibm-granite/granite-embedding-125m-english,15,26,50,52,67,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,1,3,21,21,15,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,3,11,39,36,39,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,5,18,44,39,55,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,7,20,46,40,58,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,10,23,49,48,63,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,intfloat/e5-large-v2,15,26,50,52,68,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,1,3,21,21,15,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,3,11,39,36,43,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,5,18,44,39,52,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,7,20,46,40,60,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,10,23,49,48,69,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,w601sxs/b1ade-embed,15,26,50,52,74,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,1,3,21,23,19,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,3,11,39,40,36,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,5,18,44,45,45,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,7,20,46,48,53,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,10,23,49,55,55,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,Alibaba-NLP/gte-large-en-v1.5,15,26,50,58,61,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,1,3,21,23,13,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,3,11,39,40,45,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,5,18,44,45,58,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,7,20,46,48,61,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,10,23,49,55,64,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-Embedding-v0,15,26,50,58,74,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,1,3,21,23,17,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,3,11,39,40,46,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,5,18,44,45,55,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,7,20,46,48,60,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,10,23,49,55,66,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,avsolatorio/GIST-large-Embedding-v0,15,26,50,58,74,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,1,3,21,23,14,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,3,11,39,40,39,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,5,18,44,45,52,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,7,20,46,48,58,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,10,23,49,55,61,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,ibm-granite/granite-embedding-125m-english,15,26,50,58,67,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,intfloat/e5-large-v2,1,3,21,23,15,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,intfloat/e5-large-v2,3,11,39,40,39,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,intfloat/e5-large-v2,5,18,44,45,55,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,intfloat/e5-large-v2,7,20,46,48,58,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,intfloat/e5-large-v2,10,23,49,55,63,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,intfloat/e5-large-v2,15,26,50,58,68,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,w601sxs/b1ade-embed,1,3,21,23,15,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,w601sxs/b1ade-embed,3,11,39,40,43,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,w601sxs/b1ade-embed,5,18,44,45,52,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,w601sxs/b1ade-embed,7,20,46,48,60,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,w601sxs/b1ade-embed,10,23,49,55,69,96
Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,w601sxs/b1ade-embed,15,26,50,58,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,1,3,18,15,19,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,3,11,57,27,36,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,5,18,65,29,45,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,7,20,71,30,53,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,10,23,79,38,55,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,Alibaba-NLP/gte-large-en-v1.5,15,26,82,39,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,1,3,18,15,13,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,3,11,57,27,45,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,5,18,65,29,58,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,7,20,71,30,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,10,23,79,38,64,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,15,26,82,39,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,1,3,18,15,17,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,3,11,57,27,46,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,5,18,65,29,55,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,7,20,71,30,60,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,10,23,79,38,66,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-large-Embedding-v0,15,26,82,39,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,1,3,18,15,14,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,3,11,57,27,39,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,5,18,65,29,52,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,7,20,71,30,58,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,10,23,79,38,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,ibm-granite/granite-embedding-125m-english,15,26,82,39,67,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,1,3,18,15,15,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,3,11,57,27,39,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,5,18,65,29,55,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,7,20,71,30,58,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,10,23,79,38,63,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,intfloat/e5-large-v2,15,26,82,39,68,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,1,3,18,15,15,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,3,11,57,27,43,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,5,18,65,29,52,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,7,20,71,30,60,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,10,23,79,38,69,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,w601sxs/b1ade-embed,15,26,82,39,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,1,3,18,24,19,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,3,11,57,40,36,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,5,18,65,46,45,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,7,20,71,48,53,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,10,23,79,54,55,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,15,26,82,59,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,1,3,18,24,13,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,3,11,57,40,45,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,5,18,65,46,58,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,7,20,71,48,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,10,23,79,54,64,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,15,26,82,59,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,1,3,18,24,17,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,3,11,57,40,46,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,5,18,65,46,55,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,7,20,71,48,60,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,10,23,79,54,66,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,15,26,82,59,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,1,3,18,24,14,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,3,11,57,40,39,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,5,18,65,46,52,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,7,20,71,48,58,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,10,23,79,54,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,ibm-granite/granite-embedding-125m-english,15,26,82,59,67,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,1,3,18,24,15,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,3,11,57,40,39,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,5,18,65,46,55,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,7,20,71,48,58,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,10,23,79,54,63,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,intfloat/e5-large-v2,15,26,82,59,68,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,1,3,18,24,15,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,3,11,57,40,43,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,5,18,65,46,52,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,7,20,71,48,60,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,10,23,79,54,69,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-Embedding-v0,w601sxs/b1ade-embed,15,26,82,59,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,1,3,18,25,19,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,3,11,57,41,36,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,5,18,65,44,45,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,7,20,71,48,53,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,10,23,79,56,55,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,Alibaba-NLP/gte-large-en-v1.5,15,26,82,61,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,1,3,18,25,13,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,3,11,57,41,45,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,5,18,65,44,58,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,7,20,71,48,61,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,10,23,79,56,64,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-Embedding-v0,15,26,82,61,74,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,1,3,18,25,17,96
Alibaba-NLP/gte-large-en-v1.5,avsolatorio/GIST-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,avsolatorio/GIST-large-Embedding-v0,3,11,57,41,46,96
